"","event","secondary_type","event_team","event_team_type","description","period","period_seconds","home_score","away_score","event_player_1_name","event_player_2_name","strength_state","strength_code","event_idx","x","y","x_fixed","y_fixed","shot_distance","shot_angle","game_id","event_player_1_id","event_player_2_id","event_player_2_link","period_type","event_team_id","event_team_abbr","home_final","away_final","season","venue_name","home_abbreviation","away_abbreviation","home_goalie","away_goalie"
"364","Shot","Penalty Shot","Winnipeg Jets","away","Mark Scheifele Wrist Shot saved by Corey Crawford",2,40,1,2,"Mark.Scheifele","Corey.Crawford","5v5","EV","0205",-78,-1,-78,-1,11,5.2,2018021226,8476460,8470645,"/api/v1/people/8470645","REGULAR",52,"WPG",3,4,"20182019","United Center","CHI","WPG","Corey.Crawford","Connor.Hellebuyck"
"365","Goal","Penalty Shot","Toronto Maple Leafs","away","Mitchell Marner (2) Wrist Shot, assists: none",2,167,1,2,"Mitchell.Marner","Tuukka.Rask","4v5","SH","0261",82,-7,-82,7,9.9,45,2018030121,8478483,8471695,"/api/v1/people/8471695","REGULAR",10,"TOR",1,4,"20182019","TD Garden","BOS","TOR","Tuukka.Rask","Frederik.Andersen"
"366","Goal","Penalty Shot","Washington Capitals","home","Nic Dowd (1) Wrist Shot, assists: none",3,537,5,0,"Nic.Dowd","Petr.Mrazek","5v5","EV","0568",-82,4,82,-4,8.1,29.7,2018030135,8475343,8475852,"/api/v1/people/8475852","REGULAR",15,"WSH",6,0,"20182019","Capital One Arena","WSH","CAR","Braden.Holtby","Petr.Mrazek"
"367","Missed Shot","Penalty Shot","Calgary Flames","home","Johnny Gaudreau - Wide of Net",1,834,0,1,"Johnny.Gaudreau",NA,"6v5","PP","0160",-84,5,84,-5,7.1,45,2018030175,8476346,NA,NA,"REGULAR",20,"CGY",1,5,"20182019","Scotiabank Saddledome","CGY","COL",NA,"Philipp.Grubauer"
"368","Shot","Penalty Shot","Columbus Blue Jackets","home","Boone Jenner Backhand saved by Tuukka Rask",1,412,0,1,"Boone.Jenner","Tuukka.Rask","4v5","SH","0092",83,-7,83,-7,9.2,49.4,2018030214,8476432,8471695,"/api/v1/people/8471695","REGULAR",29,"CBJ",1,4,"20182019","Nationwide Arena","CBJ","BOS","Sergei.Bobrovsky","Tuukka.Rask"
"369","Goal","Penalty Shot","St. Louis Blues","away","Vladimir Tarasenko (7) Wrist Shot, assists: none",2,413,0,3,"Vladimir.Tarasenko","Martin.Jones","5v5","EV","0329",70,-8,-70,8,20.6,22.8,2018030325,8475765,8474889,"/api/v1/people/8474889","REGULAR",19,"STL",0,5,"20182019","SAP Center at San Jose","SJS","STL","Martin.Jones","Jordan.Binnington"
"370","Goal","Penalty Shot","Montréal Canadiens","away","Jeff Petry (1) Snap Shot, assists: none",3,782,4,4,"Jeff.Petry","Michael.Hutchinson","5v4","PP","0623",59,3,-59,-3,30.1,5.7,2019020019,8473507,8474636,"/api/v1/people/8474636","REGULAR",8,"MTL",5,5,"20192020","Scotiabank Arena","TOR","MTL","Michael.Hutchinson","Carey.Price"
"371","Shot","Penalty Shot","Montréal Canadiens","home","Joel Armia Wrist Shot saved by Jordan Binnington",3,870,5,3,"Joel.Armia","Jordan.Binnington","5v5","EV","0603",-68,2,68,-2,21.1,5.4,2019020065,8476469,8476412,"/api/v1/people/8476412","REGULAR",8,"MTL",6,3,"20192020","Centre Bell","MTL","STL","Carey.Price","Jordan.Binnington"
"372","Shot","Penalty Shot","Washington Capitals","home","Jakub Vrana Wrist Shot saved by Henrik Lundqvist",2,616,3,1,"Jakub.Vrana","Henrik.Lundqvist","5v5","EV","0298",67,-3,67,-3,22.2,7.8,2019020109,8477944,8468685,"/api/v1/people/8468685","REGULAR",15,"WSH",5,2,"20192020","Capital One Arena","WSH","NYR","Braden.Holtby","Henrik.Lundqvist"
"373","Shot","Penalty Shot","Tampa Bay Lightning","home","Nikita Kucherov Backhand saved by Pavel Francouz",3,306,1,4,"Nikita.Kucherov","Pavel.Francouz","5v3","PP","0429",69,-22,69,-22,29.7,47.7,2019020116,8476453,8480925,"/api/v1/people/8480925","REGULAR",14,"TBL",2,6,"20192020","Amalie Arena","TBL","COL","Andrei.Vasilevskiy","Pavel.Francouz"
"374","Goal","Penalty Shot","Calgary Flames","away","Mikael Backlund (1) Wrist Shot, assists: none",3,1070,4,1,"Mikael.Backlund","Jonathan.Quick","5v5","EV","0541",80,7,-80,-7,11.4,37.9,2019020122,8474150,8471734,"/api/v1/people/8471734","REGULAR",20,"CGY",4,1,"20192020","STAPLES Center","LAK","CGY","Jonathan.Quick","Cam.Talbot"
"375","Goal","Penalty Shot","Columbus Blue Jackets","away","Gustav Nyquist (2) Wrist Shot, assists: none",4,117,3,4,"Gustav.Nyquist","Frederik.Andersen","3v3","EV","0665",-79,1,-79,1,10,5.7,2019020129,8474679,8475883,"/api/v1/people/8475883","OVERTIME",29,"CBJ",3,4,"20192020","Scotiabank Arena","TOR","CBJ",NA,"Joonas.Korpisalo"
"376","Shot","Penalty Shot","Anaheim Ducks","away","Troy Terry Wrist Shot saved by Pekka Rinne",2,195,3,0,"Troy.Terry","Pekka.Rinne","5v5","EV","0221",63,-4,-63,4,26.3,8.7,2019020138,8478873,8471469,"/api/v1/people/8471469","REGULAR",24,"ANA",6,1,"20192020","Bridgestone Arena","NSH","ANA","Pekka.Rinne","John.Gibson"
"377","Goal","Penalty Shot","New York Islanders","away","Nick Leddy (2) Wrist Shot, assists: none",1,1039,1,2,"Nick.Leddy","Anders.Nilsson","6v4","PP","0201",-77,1,-77,1,12,4.8,2019020158,8475181,8475195,"/api/v1/people/8475195","REGULAR",2,"NYI",2,4,"20192020","Canadian Tire Centre","OTT","NYI","Anders.Nilsson",NA
"378","Goal","Penalty Shot","Dallas Stars","home","Denis Gurianov (3) Snap Shot, assists: none",2,1129,2,0,"Denis.Gurianov","Carey.Price","5v5","EV","0456",77,4,77,4,12.6,18.4,2019020212,8478495,8471679,"/api/v1/people/8471679","REGULAR",25,"DAL",4,1,"20192020","American Airlines Center","DAL","MTL","Ben.Bishop","Carey.Price"
"379","Goal","Penalty Shot","New York Islanders","home","Cole Bardreau (1) Wrist Shot, assists: none",2,934,2,1,"Cole.Bardreau","Craig.Anderson","5v5","EV","0406",-75,0,75,0,14,0,2019020225,8478367,8467950,"/api/v1/people/8467950","REGULAR",2,"NYI",4,1,"20192020","Barclays Center","NYI","OTT","Thomas.Greiss","Craig.Anderson"
"380","Shot","Penalty Shot","Philadelphia Flyers","home","Carsen Twarynski Snap Shot saved by Carey Price",3,797,2,2,"Carsen.Twarynski","Carey.Price","5v5","EV","0558",-72,0,72,0,17,0,2019020240,8479358,8471679,"/api/v1/people/8471679","REGULAR",4,"PHI",3,2,"20192020","Wells Fargo Center","PHI","MTL","Carter.Hart","Carey.Price"
"381","Shot","Penalty Shot","San Jose Sharks","home","Evander Kane Wrist Shot saved by Mike Smith",3,216,5,1,"Evander.Kane","Mike.Smith","5v5","EV","0479",67,0,67,0,22,0,2019020280,8475169,8469608,"/api/v1/people/8469608","REGULAR",28,"SJS",6,3,"20192020","SAP Center at San Jose","SJS","EDM","Martin.Jones","Mike.Smith"
"382","Missed Shot","Penalty Shot","Chicago Blackhawks","away","Zack Smith Hit Crossbar",1,44,0,0,"Zack.Smith",NA,"5v5","EV","0006",78,1,-78,-1,11,5.2,2019020285,8474250,NA,NA,"REGULAR",16,"CHI",3,5,"20192020","T-Mobile Arena","VGK","CHI","Marc.Andre.Fleury","Corey.Crawford"
"383","Missed Shot","Penalty Shot","Vegas Golden Knights","home","Jonathan Marchessault Wide of Net",2,645,2,3,"Jonathan.Marchessault",NA,"4v4","EV","0364",74,1,74,1,15,3.8,2019020285,8476539,NA,NA,"REGULAR",54,"VGK",3,5,"20192020","T-Mobile Arena","VGK","CHI","Marc.Andre.Fleury","Corey.Crawford"
"384","Missed Shot","Penalty Shot","Winnipeg Jets","away","Jack Roslovic Wide of Net",3,299,1,4,"Jack.Roslovic",NA,"5v5","EV","0479",-73,-4,-73,-4,16.5,14,2019020389,8478458,NA,NA,"REGULAR",52,"WPG",1,5,"20192020","SAP Center at San Jose","SJS","WPG","Aaron.Dell","Connor.Hellebuyck"
"385","Shot","Penalty Shot","Buffalo Sabres","home","Rasmus Asplund Backhand saved by Michael Hutchinson",3,1199,6,4,"Rasmus.Asplund","Michael.Hutchinson","5v5","EV","0568",84,-5,84,-5,7.1,45,2019020392,8479335,8474636,"/api/v1/people/8474636","REGULAR",7,"BUF",6,4,"20192020","KeyBank Center","BUF","TOR","Linus.Ullmark","Michael.Hutchinson"
"386","Shot","Penalty Shot","San Jose Sharks","away","Barclay Goodrow Wrist Shot saved by Juuse Saros",3,545,1,0,"Barclay.Goodrow","Juuse.Saros","4v5","SH","0472",-79,-1,-79,-1,10,5.7,2019020475,8476624,8477424,"/api/v1/people/8477424","REGULAR",28,"SJS",3,1,"20192020","Bridgestone Arena","NSH","SJS",NA,"Martin.Jones"
"387","Missed Shot","Penalty Shot","Edmonton Oilers","home","Connor McDavid Wide of Net",3,108,1,3,"Connor.McDavid",NA,"5v3","PP","0444",69,4,69,4,20.4,11.3,2019020479,8478402,NA,NA,"REGULAR",22,"EDM",3,6,"20192020","Rogers Place","EDM","CAR","Mikko.Koskinen",NA
"388","Shot","Penalty Shot","Boston Bruins","away","David Pastrnak Wrist Shot saved by Sergei Bobrovsky",3,389,1,3,"David.Pastrnak","Sergei.Bobrovsky","5v5","EV","0519",68,4,-68,-4,21.4,10.8,2019020508,8477956,8475683,"/api/v1/people/8475683","REGULAR",6,"BOS",2,4,"20192020","BB&T Center","FLA","BOS","Sergei.Bobrovsky","Jaroslav.Halak"
"389","Goal","Penalty Shot","Florida Panthers","home","Noel Acciari (11) Wrist Shot, assists: none",2,685,7,1,"Noel.Acciari","Anton.Khudobin","4v5","SH","0326",79,0,79,0,10,0,2019020548,8478569,8471418,"/api/v1/people/8471418","REGULAR",13,"FLA",7,4,"20192020","BB&T Center","FLA","DAL","Sergei.Bobrovsky","Anton.Khudobin"
"390","Missed Shot","Penalty Shot","Washington Capitals","away","Carl Hagelin Wide of Net",1,369,1,0,"Carl.Hagelin",NA,"5v5","EV","0055",-70,3,-70,3,19.2,9,2019020549,8474176,NA,NA,"REGULAR",15,"WSH",3,6,"20192020","Prudential Center","NJD","WSH","Mackenzie.Blackwood","Ilya.Samsonov"
"391","Shot","Penalty Shot","New York Rangers","away","Pavel Buchnevich Wrist Shot saved by Frederik Andersen",1,688,1,2,"Pavel.Buchnevich","Frederik.Andersen","5v5","EV","0124",73,-1,-73,1,16,3.6,2019020593,8477402,8475883,"/api/v1/people/8475883","REGULAR",3,"NYR",4,5,"20192020","Scotiabank Arena","TOR","NYR","Frederik.Andersen","Alexandar.Georgiev"
"392","Goal","Penalty Shot","Vegas Golden Knights","home","Jonathan Marchessault (14) Wrist Shot, assists: none",3,655,4,1,"Jonathan.Marchessault","John.Gibson","5v5","EV","0526",-79,5,79,-5,11.2,26.6,2019020615,8476539,8476434,"/api/v1/people/8476434","REGULAR",54,"VGK",5,2,"20192020","T-Mobile Arena","VGK","ANA","Marc.Andre.Fleury","John.Gibson"
"393","Missed Shot","Penalty Shot","Dallas Stars","home","Denis Gurianov Wide of Net",1,518,0,2,"Denis.Gurianov",NA,"5v5","EV","0087",-74,2,74,-2,15.1,7.6,2019020626,8478495,NA,NA,"REGULAR",25,"DAL",4,2,"20192020","Cotton Bowl Stadium","DAL","NSH","Ben.Bishop","Pekka.Rinne"
"394","Goal","Penalty Shot","Buffalo Sabres","home","Jack Eichel (26) Wrist Shot, assists: none",4,69,3,2,"Jack.Eichel","Mike.Smith","2v3","SH","0527",-72,2,72,-2,17.1,6.7,2019020628,8478403,8469608,"/api/v1/people/8469608","OVERTIME",7,"BUF",3,2,"20192020","KeyBank Center","BUF","EDM","Linus.Ullmark","Mike.Smith"
"395","Shot","Penalty Shot","Philadelphia Flyers","away","Scott Laughton Wrist Shot saved by Marc-Andre Fleury",1,803,3,1,"Scott.Laughton","Marc.Andre.Fleury","5v5","EV","0167",82,4,-82,-4,8.1,29.7,2019020638,8476872,8470594,"/api/v1/people/8470594","REGULAR",4,"PHI",5,4,"20192020","T-Mobile Arena","VGK","PHI","Marc.Andre.Fleury","Carter.Hart"
"396","Shot","Penalty Shot","Florida Panthers","home","Frank Vatrano Snap Shot saved by Michael Hutchinson",3,936,8,4,"Frank.Vatrano","Michael.Hutchinson","5v5","EV","0552",-62,5,62,-5,27.5,10.5,2019020707,8478366,8474636,"/api/v1/people/8474636","REGULAR",13,"FLA",8,4,"20192020","BB&T Center","FLA","TOR","Chris.Driedger","Michael.Hutchinson"
"397","Missed Shot","Penalty Shot","Los Angeles Kings","away","Austin Wagner Wide of Net",2,163,0,1,"Austin.Wagner",NA,"5v5","EV","0245",70,0,-70,0,19,0,2019020784,8478455,NA,NA,"REGULAR",26,"LAK",2,3,"20192020","Gila River Arena","ARI","LAK","Adin.Hill","Jack.Campbell"
"398","Goal","Penalty Shot","Edmonton Oilers","away","Gaetan Haas (5) Wrist Shot, assists: none",3,1083,3,8,"Gaetan.Haas","David.Rittich","5v5","EV","0618",68,-2,-68,2,21.1,5.4,2019020803,8481813,8479496,"/api/v1/people/8479496","REGULAR",22,"EDM",3,8,"20192020","Scotiabank Saddledome","CGY","EDM","David.Rittich","Mikko.Koskinen"
"399","Shot","Penalty Shot","Winnipeg Jets","home","Patrik Laine Backhand saved by Juuse Saros",2,522,1,1,"Patrik.Laine","Juuse.Saros","5v5","EV","0298",80,5,80,5,10.3,29.1,2019020822,8479339,8477424,"/api/v1/people/8477424","REGULAR",52,"WPG",1,2,"20192020","Bell MTS Place","WPG","NSH","Connor.Hellebuyck","Juuse.Saros"
"400","Shot","Penalty Shot","Florida Panthers","home","Brett Connolly Snap Shot saved by Marc-Andre Fleury",2,400,1,2,"Brett.Connolly","Marc.Andre.Fleury","5v5","EV","0296",82,1,82,1,7.1,8.1,2019020830,8475792,8470594,"/api/v1/people/8470594","REGULAR",13,"FLA",2,7,"20192020","BB&T Center","FLA","VGK","Sergei.Bobrovsky","Marc.Andre.Fleury"
"401","Shot","Penalty Shot","Los Angeles Kings","away","Anze Kopitar Wrist Shot saved by Mackenzie Blackwood",2,757,3,0,"Anze.Kopitar","Mackenzie.Blackwood","5v4","PP","0321",70,1,-70,-1,19,3,2019020848,8471685,8478406,"/api/v1/people/8478406","REGULAR",26,"LAK",3,0,"20192020","Prudential Center","NJD","LAK","Mackenzie.Blackwood","Calvin.Petersen"
"402","Shot","Penalty Shot","Anaheim Ducks","away","Troy Terry Wrist Shot saved by Jonas Johansson",1,1072,0,3,"Troy.Terry","Jonas.Johansson","5v5","EV","0152",-70,-11,-70,-11,22,30.1,2019020856,8478873,8477992,"/api/v1/people/8477992","REGULAR",24,"ANA",2,3,"20192020","KeyBank Center","BUF","ANA","Jonas.Johansson","Ryan.Miller"
"403","Missed Shot","Penalty Shot","Buffalo Sabres","home","Conor Sheary Wide of Net",2,92,1,1,"Conor.Sheary",NA,"5v5","EV","0195",-68,7,68,-7,22.1,18.4,2019020866,8477839,NA,NA,"REGULAR",7,"BUF",3,2,"20192020","KeyBank Center","BUF","DET","Carter.Hutton","Jonathan.Bernier"
"404","Shot","Penalty Shot","Chicago Blackhawks","home","Brandon Saad Wrist Shot saved by Pekka Rinne",1,554,0,0,"Brandon.Saad","Pekka.Rinne","4v5","SH","0093",-81,0,81,0,8,0,2019020943,8476438,8471469,"/api/v1/people/8471469","REGULAR",16,"CHI",2,1,"20192020","United Center","CHI","NSH","Corey.Crawford","Pekka.Rinne"
"405","Shot","Penalty Shot","New York Rangers","home","Julien Gauthier Backhand saved by Aaron Dell",2,1114,2,2,"Julien.Gauthier","Aaron.Dell","5v5","EV","0405",81,6,81,6,10,36.9,2019020953,8479328,8477180,"/api/v1/people/8477180","REGULAR",3,"NYR",3,2,"20192020","Madison Square Garden","NYR","SJS","Igor.Shesterkin","Aaron.Dell"
"406","Goal","Penalty Shot","Los Angeles Kings","home","Austin Wagner (5) Wrist Shot, assists: none",1,287,1,0,"Austin.Wagner","Pavel.Francouz","5v5","EV","0051",-77,-2,77,2,12.2,9.5,2019020958,8478455,8480925,"/api/v1/people/8480925","REGULAR",26,"LAK",1,1,"20192020","STAPLES Center","LAK","COL","Jonathan.Quick","Pavel.Francouz"
"407","Shot","Penalty Shot","Dallas Stars","home","Mattias Janmark Wrist Shot saved by Corey Crawford",2,1020,2,1,"Mattias.Janmark","Corey.Crawford","5v5","EV","0395",79,7,79,7,12.2,35,2019020961,8477406,8470645,"/api/v1/people/8470645","REGULAR",25,"DAL",2,1,"20192020","American Airlines Center","DAL","CHI","Anton.Khudobin","Corey.Crawford"
"408","Shot","Penalty Shot","Calgary Flames","away","Johnny Gaudreau Backhand saved by Sam Montembeault",1,737,0,1,"Johnny.Gaudreau","Sam.Montembeault","5v5","EV","0130",80,-7,-80,7,11.4,37.9,2019021012,8476346,8478470,"/api/v1/people/8478470","REGULAR",20,"CGY",0,3,"20192020","BB&T Center","FLA","CGY","Sam.Montembeault","Cam.Talbot"
"409","Shot","Penalty Shot","Pittsburgh Penguins","home","Jared McCann Wrist Shot saved by Braden Holtby",2,1128,0,3,"Jared.McCann","Braden.Holtby","5v5","EV","0413",-74,3,74,-3,15.3,11.3,2019021050,8477955,8474651,"/api/v1/people/8474651","REGULAR",5,"PIT",2,5,"20192020","PPG Paints Arena","PIT","WSH","Matt.Murray","Braden.Holtby"
"410","Missed Shot","Penalty Shot","Ottawa Senators","away","Chris Tierney Wide of Net",2,1198,1,1,"Chris.Tierney",NA,"5v5","EV","0429",79,1,-79,-1,10,5.7,2019021057,8476919,NA,NA,"REGULAR",9,"OTT",1,2,"20192020","SAP Center at San Jose","SJS","OTT","Aaron.Dell","Craig.Anderson"
"411","Shot","Penalty Shot","Colorado Avalanche","away","Valeri Nichushkin Wrist Shot saved by Jonathan Quick",2,795,2,0,"Valeri.Nichushkin","Jonathan.Quick","5v5","EV","0324",-72,3,-72,3,17.3,10,2019021069,8477501,8471734,"/api/v1/people/8471734","REGULAR",21,"COL",3,1,"20192020","STAPLES Center","LAK","COL","Jonathan.Quick","Pavel.Francouz"
"412","Goal","Penalty Shot","Vegas Golden Knights","away","Jonathan Marchessault (2) Wrist Shot, assists: none",3,182,2,3,"Jonathan.Marchessault","Philipp.Grubauer","5v5","EV","0436",79,1,-79,-1,10,5.7,2019030015,8476539,8475831,"/api/v1/people/8475831","REGULAR",54,"VGK",3,4,"20192020","Rogers Place","COL","VGK","Philipp.Grubauer","Robin.Lehner"
"413","Missed Shot","Penalty Shot","Pittsburgh Penguins","home","Conor Sheary Wide of Net",3,1017,2,2,"Conor.Sheary",NA,"5v5","EV","0598",0,-1,0,1,89,0.6,2019030021,8477839,NA,NA,"REGULAR",5,"PIT",2,3,"20192020","Scotiabank Arena","PIT","MTL","Matt.Murray","Carey.Price"
"414","Missed Shot","Penalty Shot","Montréal Canadiens","away","Jonathan Drouin Wide of Net",4,406,2,2,"Jonathan.Drouin",NA,"5v5","EV","0712",1,1,1,1,90,0.6,2019030021,8477494,NA,NA,"OVERTIME",8,"MTL",2,3,"20192020","Scotiabank Arena","PIT","MTL","Matt.Murray","Carey.Price"
"415","Missed Shot","Penalty Shot","Columbus Blue Jackets","away","Seth Jones Wide of Net",1,576,1,0,"Seth.Jones",NA,"6v5","PP","0085",79,5,-79,-5,11.2,26.6,2020020038,8477495,NA,NA,"REGULAR",29,"CBJ",2,3,"20202021","Little Caesars Arena","DET","CBJ","Thomas.Greiss",NA
"416","Shot","Penalty Shot","Chicago Blackhawks","away","Patrick Kane Wrist Shot saved by Sergei Bobrovsky",2,868,3,2,"Patrick.Kane","Sergei.Bobrovsky","5v7","SH","0370",-79,-2,-79,-2,10.2,11.3,2020020049,8474141,8475683,"/api/v1/people/8475683","REGULAR",16,"CHI",5,4,"20202021","BB&T Center","FLA","CHI",NA,"Kevin.Lankinen"
"417","Shot","Penalty Shot","Colorado Avalanche","away","Nathan MacKinnon Wrist Shot saved by John Gibson",3,511,2,2,"Nathan.MacKinnon","John.Gibson","5v5","EV","0449",-70,3,-70,3,19.2,9,2020020074,8477492,8476434,"/api/v1/people/8476434","REGULAR",21,"COL",2,3,"20202021","Honda Center","ANA","COL","John.Gibson","Philipp.Grubauer"
"418","Missed Shot","Penalty Shot","Buffalo Sabres","away","Taylor Hall Goalpost",3,633,3,3,"Taylor.Hall",NA,"5v5","EV","0476",66,0,-66,0,23,0,2020020082,8475791,NA,NA,"REGULAR",7,"BUF",3,3,"20202021","Capital One Arena","WSH","BUF","Vitek.Vanecek","Linus.Ullmark"
"419","Missed Shot","Penalty Shot","Edmonton Oilers","home","Tyler Ennis Wide of Net",1,218,0,0,"Tyler.Ennis",NA,"5v5","EV","0036",81,4,81,4,8.9,26.6,2020020133,8474589,NA,NA,"REGULAR",22,"EDM",4,3,"20202021","Rogers Place","EDM","TOR","Mikko.Koskinen","Frederik.Andersen"
"420","Shot","Penalty Shot","Philadelphia Flyers","home","Joel Farabee Wrist Shot saved by Tuukka Rask",2,985,0,0,"Joel.Farabee","Tuukka.Rask","5v5","EV","0355",66,4,66,4,23.3,9.9,2020020174,8480797,8471695,"/api/v1/people/8471695","REGULAR",4,"PHI",1,2,"20202021","Wells Fargo Center","PHI","BOS","Brian.Elliott","Tuukka.Rask"
"421","Goal","Penalty Shot","Columbus Blue Jackets","home","Cam Atkinson (3) Wrist Shot, assists: none",2,638,2,1,"Cam.Atkinson","Alex.Nedeljkovic","4v5","SH","0304",-83,3,83,-3,6.7,26.6,2020020197,8474715,8477968,"/api/v1/people/8477968","REGULAR",29,"CBJ",3,2,"20202021","Nationwide Arena","CBJ","CAR","Joonas.Korpisalo","Alex.Nedeljkovic"
"422","Shot","Penalty Shot","Philadelphia Flyers","away","Joel Farabee Backhand saved by Igor Shesterkin",2,1145,1,1,"Joel.Farabee","Igor.Shesterkin","5v5","EV","0426",-85,6,-85,6,7.2,56.3,2020020254,8480797,8478048,"/api/v1/people/8478048","REGULAR",4,"PHI",2,3,"20202021","Madison Square Garden","NYR","PHI","Igor.Shesterkin","Brian.Elliott"
"423","Goal","Penalty Shot","Florida Panthers","away","Frank Vatrano (4) Snap Shot, assists: none",2,519,1,3,"Frank.Vatrano","Curtis.McElhinney","5v5","EV","0253",73,0,-73,0,16,0,2020020256,8478366,8470147,"/api/v1/people/8470147","REGULAR",13,"FLA",4,6,"20202021","Amalie Arena","TBL","FLA","Curtis.McElhinney","Chris.Driedger"
"424","Shot","Penalty Shot","New York Rangers","away","Pavel Buchnevich Wrist Shot saved by Carter Hart",2,1001,1,1,"Pavel.Buchnevich","Carter.Hart","5v5","EV","0386",-82,0,-82,0,7,0,2020020266,8477402,8479394,"/api/v1/people/8479394","REGULAR",3,"NYR",2,2,"20202021","Wells Fargo Center","PHI","NYR","Carter.Hart","Alexandar.Georgiev"
"425","Goal","Penalty Shot","Arizona Coyotes","home","Christian Dvorak (8) Backhand, assists: none",2,495,1,3,"Christian.Dvorak","John.Gibson","4v5","SH","0312",-79,7,79,-7,12.2,35,2020020300,8477989,8476434,"/api/v1/people/8476434","REGULAR",53,"ARI",4,3,"20202021","Gila River Arena","ARI","ANA","Darcy.Kuemper","John.Gibson"
"426","Shot","Penalty Shot","Columbus Blue Jackets","home","Oliver Bjorkstrand Wrist Shot saved by Kevin Lankinen",2,216,2,2,"Oliver.Bjorkstrand","Kevin.Lankinen","5v5","EV","0242",-81,1,81,-1,8.1,7.1,2020020304,8477416,8480947,"/api/v1/people/8480947","REGULAR",29,"CBJ",5,5,"20202021","Nationwide Arena","CBJ","CHI","Joonas.Korpisalo","Kevin.Lankinen"
"427","Goal","Penalty Shot","Tampa Bay Lightning","home","Blake Coleman (12) Wrist Shot, assists: none",3,507,2,0,"Blake.Coleman","Jake.Oettinger","4v5","SH","0477",72,0,72,0,17,0,2020020347,8476399,8479979,"/api/v1/people/8479979","REGULAR",14,"TBL",3,0,"20202021","Amalie Arena","TBL","DAL","Andrei.Vasilevskiy","Jake.Oettinger"
"428","Shot","Penalty Shot","Columbus Blue Jackets","home","Emil Bemstrom Wrist Shot saved by Jake Oettinger",3,542,3,3,"Emil.Bemstrom","Jake.Oettinger","5v5","EV","0503",75,0,75,0,14,0,2020020436,8480205,8479979,"/api/v1/people/8479979","REGULAR",29,"CBJ",4,3,"20202021","Nationwide Arena","CBJ","DAL","Elvis.Merzlikins","Jake.Oettinger"
"429","Shot","Penalty Shot","Montréal Canadiens","away","Brendan Gallagher Wrist Shot saved by Connor Hellebuyck",2,731,1,2,"Brendan.Gallagher","Connor.Hellebuyck","5v5","EV","0384",-68,-6,-68,-6,21.8,15.9,2020020453,8475848,8476945,"/api/v1/people/8476945","REGULAR",8,"MTL",2,4,"20202021","Bell MTS Place","WPG","MTL","Connor.Hellebuyck","Carey.Price"
"430","Goal","Penalty Shot","Buffalo Sabres","away","Victor Olofsson (9) Wrist Shot, assists: none",3,875,5,2,"Victor.Olofsson","Tristan.Jarry","5v5","EV","0557",-76,1,-76,1,13,4.4,2020020509,8478109,8477465,"/api/v1/people/8477465","REGULAR",7,"BUF",5,2,"20202021","PPG Paints Arena","PIT","BUF","Tristan.Jarry","Dustin.Tokarski"
"431","Goal","Penalty Shot","Florida Panthers","away","Anthony Duclair (4) Wrist Shot, assists: none",1,386,1,2,"Anthony.Duclair","Jake.Oettinger","5v5","EV","0070",80,1,-80,-1,9.1,6.3,2020020547,8477407,8479979,"/api/v1/people/8479979","REGULAR",13,"FLA",1,4,"20202021","American Airlines Center","DAL","FLA","Jake.Oettinger","Chris.Driedger"
"432","Goal","Penalty Shot","Anaheim Ducks","away","Derek Grant (1) Wrist Shot, assists: none",1,1182,2,4,"Derek.Grant","Hunter.Miska","4v5","SH","0209",71,-1,-71,1,18,3.2,2020020568,8474683,8480112,"/api/v1/people/8480112","REGULAR",24,"ANA",8,4,"20202021","Ball Arena","COL","ANA","Hunter.Miska","Ryan.Miller"
"433","Goal","Penalty Shot","Nashville Predators","home","Colton Sissons (6) Wrist Shot, assists: none",2,614,2,0,"Colton.Sissons","Kevin.Lankinen","4v5","SH","0291",-72,3,72,-3,17.3,10,2020020591,8476925,8480947,"/api/v1/people/8480947","REGULAR",18,"NSH",3,0,"20202021","Bridgestone Arena","NSH","CHI","Juuse.Saros","Kevin.Lankinen"
"434","Shot","Penalty Shot","Edmonton Oilers","home","Connor McDavid Backhand saved by Thatcher Demko",3,764,2,5,"Connor.McDavid","Thatcher.Demko","5v5","EV","0530",83,-7,83,-7,9.2,49.4,2020020593,8478402,8477967,"/api/v1/people/8477967","REGULAR",22,"EDM",3,6,"20202021","Rogers Place","EDM","VAN","Mike.Smith","Thatcher.Demko"
"435","Missed Shot","Penalty Shot","Arizona Coyotes","away","Clayton Keller Wide of Net John Gibson",4,101,2,2,"Clayton.Keller","John.Gibson","3v3","EV","0548",77,-2,-77,2,12.2,9.5,2020020604,8479343,8476434,"/api/v1/people/8476434","OVERTIME",53,"ARI",2,3,"20202021","Honda Center","ANA","ARI","John.Gibson","Adin.Hill"
"436","Shot","Penalty Shot","New York Rangers","home","Chris Kreider Wrist Shot saved by Tristan Jarry",2,1079,1,3,"Chris.Kreider","Tristan.Jarry","5v5","EV","0376",77,1,77,1,12,4.8,2020020627,8475184,8477465,"/api/v1/people/8477465","REGULAR",3,"NYR",2,5,"20202021","Madison Square Garden","NYR","PIT","Igor.Shesterkin","Tristan.Jarry"
